evID,heatFlow,crustalThick,mantleThick,elevation,strainRate,nAftershocks
1541,0.0724972834098666,22329.3779713281,104062.641318497,-1454.03312451539,895.890683435242,1
1542,0.0726220446050749,22625.8562846127,104020.987549151,-1414.53443671197,788.376077459999,1
1543,0.0728271507590092,22223.7995162716,103782.683080737,-1347.91701381962,686.818412480574,1
1544,0.072620511575747,22836.3435017615,104062.383437099,-1415.42470531081,771.594620904306,1
1545,0.0724998059414849,22038.8843832032,104005.190429514,-1452.67384655861,917.960080049163,1
1546,0.0726493744465009,22839.0460254695,104040.167338168,-1406.16229306876,752.291681177147,2
1547,0.0723723271110882,22394.8103007817,104173.548633421,-1494.27883056678,972.93831281675,1
1548,0.0728453242081405,22744.6614779796,103867.818447618,-1343.06668626651,681.892117218283,0
1549,0.0724799601275674,22864.7160420544,104178.497473191,-1460.60774733767,845.493203877108,1
1550,0.0726900695610651,22836.9231795048,104007.710976632,-1393.09156403488,725.577159210814,2
1551,0.0725272891028081,22845.4145633635,104137.536422774,-1445.37448017046,832.435247076307,2
1552,0.0727368550092683,22948.1025469865,103992.090813127,-1378.27955610856,721.041473170307,1
1553,0.0726608164831706,23558.0419412727,104168.43416672,-1403.84801277297,900.638703766393,0
1554,0.0726167486701561,22794.4583429282,104057.349895663,-1416.55372449446,777.622364412132,2
1555,0.0725945196600784,22774.5771864938,104071.061305713,-1423.65359860326,793.993497149296,0
1556,0.072243705458504,22237.4021500329,104244.79563412,-1535.28004667783,1071.24717400295,2
1557,0.0727126469946101,23088.2341325045,104037.912225248,-1386.31744893317,740.528257021697,1
1558,0.0730316716022328,22907.4746761446,103752.139249057,-1283.54064567128,672.771273721439,1
1559,0.0726138777150705,22853.5221344877,104070.88812598,-1417.58724344414,774.526427894481,1
1560,0.0726771502631796,23102.7102415228,104068.633013061,-1397.74239930856,747.427736081845,4
1561,0.0725678866655872,23024.2470387678,104139.706834028,-1432.67726026057,786.340143774152,1
1562,0.072647841417173,23049.5332426183,104081.563226115,-1407.05256166759,745.733736393008,0
1563,0.0725717471229632,22885.1768762321,104110.113602675,-1431.17473195294,799.692981602147,1
1564,0.0723865285666193,21506.1509036805,103992.69127759,-1488.03845856319,998.408757862475,1
1565,0.0729829071494493,22956.3080506153,103799.869414632,-1299.29067231333,685.534366761925,1
1566,0.0723235068901924,21669.3479145799,104073.485821964,-1508.58257082985,1041.87642031941,0
1567,0.0728186912136493,22994.3313302536,103936.463975933,-1352.09034792383,714.168148082386,2
1568,0.0727093300642719,23096.8234488676,104042.164569689,-1387.39871799984,741.994160516779,0
1569,0.0727468058002831,22922.3345978972,103979.333779805,-1375.03574890856,716.643762685051,1
1570,0.0728782984079529,23020.6789570864,103894.548548789,-1333.00101384782,708.330688074275,1
1571,0.0726824461980984,22934.1081832073,104032.270666549,-1395.72311152608,727.510913815195,1
1572,0.0728139388057683,23032.4525423965,103947.485435533,-1353.68837646534,719.19783920443,1
1573,0.0726209575509994,22886.8179769578,104071.669322976,-1415.37695519391,767.032780891742,2
1574,0.0725958575858361,22926.000612083,104098.918963343,-1423.5103482524,780.307977111244,0
1575,0.0728342863630505,23031.3911194142,103931.257254765,-1347.15301194836,716.064089992727,2
1576,0.0728077509203444,23100.1056503192,103965.276010291,-1355.8031644817,727.791317953414,0
1577,0.0728650306865999,23055.0362225389,103911.557926552,-1337.32609011449,714.194302054623,1
1578,0.0727055671586812,23054.9382900344,104037.131028253,-1388.5277371834,737.798392253027,1
1579,0.0727533421091745,23086.1112865399,104005.455863713,-1373.24671989922,734.260758598303,2
1580,0.0725372398938229,22819.6466142741,104124.779389452,-1442.13067297046,828.03753659105,1
1581,0.0728314154079646,23090.4549109737,103944.795485082,-1348.18653089813,723.191665246654,3
1582,0.0728726540495666,22957.8512188364,103886.998236635,-1334.69454262329,702.037035678677,1
1583,0.0726251246481697,23934.4286930289,104268.408500111,-1416.01998139642,1032.03105725,0
1584,0.0726408591330289,22835.2820787791,104046.155256331,-1408.88934079391,758.237359921229,3
1585,0.072896318537187,22948.200479491,103866.517711426,-1327.07790903965,697.437382971903,1
1586,0.0726133341880327,22984.0029806603,104096.229012893,-1418.00850268511,763.854779610347,1
1587,0.0733777333959264,23482.7709247485,103589.426380249,-1173.51222613813,697.253876664333,2
1588,0.0728943395326065,23108.2132214434,103898.627713497,-1328.01592775546,715.88830174346,2
1589,0.0727321026013873,22986.2237591294,104003.112272727,-1379.87758465007,726.07116429234,1
1590,0.0725551624712719,22928.1234580477,104131.375324878,-1436.58107728627,807.022499077578,0
1591,0.0729814716719063,22985.839946395,103806.638529791,-1299.80743178825,689.0981543889,1
1592,0.0725964011128739,22795.5197659104,104073.578076431,-1423.08908901143,790.979625395378,1
1593,0.0727396284125688,23069.994076796,104013.179355599,-1377.61954628286,734.462700819831,0
1594,0.0725475391083053,23025.3084617502,104155.935014795,-1439.21262477747,787.25612564052,2
1595,0.0730554894097505,23491.1643761026,103844.824928092,-1276.9967893427,785.108932078115,1
1596,0.0724941197994255,22931.3077269947,104180.059867182,-1456.18717083713,822.211723793558,1
1597,0.0731534642905704,23443.9721023577,103758.650482817,-1245.44898594154,741.735834842815,0
1598,0.0725954811934906,19235.47713009,103394.580850967,-1416.65242548109,385.724457814463,1
1599,0.0729993942493553,23094.3167901686,103813.234465218,-1294.25783610406,698.753652189945,0
1600,0.0724179279534307,22947.9066819775,104243.23701653,-1480.68285024647,821.395876010175,1
1601,0.0724838205849434,22725.6458795187,104148.904241838,-1459.10521903004,871.287320821856,1
1602,0.0724442125244545,22466.8070331381,104130.678829549,-1471.33342958206,919.345139356616,1
1603,0.0726564542824301,22872.3418679397,104040.948535163,-1403.95200481845,744.798034174239,1
1604,0.0667864100506454,10474.8990050269,98822.637520857,-4301.74531416056,185.70271713069,0
1605,0.0724020819323473,22498.4617748825,104169.904306243,-1484.92091809085,944.511693064282,0
1606,0.0725187737893362,22841.6506166731,104143.524340938,-1448.10152789562,838.380925820389,1
1607,0.0719690831029243,21683.6281585891,104355.352813179,-1622.41081534315,1149.68867715364,0
1608,0.0701527200033995,19603.250007075,39486.9696649949,-2819.20548203776,652.398082431008,1
1609,0.0726171388772966,22070.6370574522,103918.842804507,-1415.05968799842,836.090712959909,2
1610,0.0725015898424951,22240.7822839888,104042.333973021,-1452.48284609085,900.534588211719,0
1611,0.0724289100304088,21886.8812798706,104032.00523235,-1475.15023818547,967.800643222775,1
1612,0.0726932889396183,23009.2891845107,104038.08540498,-1392.38380409221,734.436546847604,2
1613,0.0733757961750189,22687.5325846594,103439.116632498,-1172.63044935089,553.344629044222,0
1614,0.0726837841238562,23085.5316087965,104060.128324179,-1395.57986117522,744.495929091671,2
1615,0.0725639286564262,23344.2725226725,104203.92683817,-1434.5532976922,845.664024121976,0
1616,0.0727415098653643,23090.9366562127,104015.696126317,-1377.05503669104,736.5605849517,2
1617,0.072737398536306,22817.621700814,103966.749926215,-1377.8582968676,706.154342025701,3
1618,0.0728332968607601,23111.3974903904,103947.3122558,-1347.62202130631,725.289549378523,1
1619,0.0727174969542765,22869.1575989927,103992.26399286,-1384.34591126759,714.949762996214,0
1620,0.0722777667123917,22252.4579367944,104220.843961466,-1524.37185577729,1047.46445902679,0
1621,0.0727412589936821,22678.5515382783,103937.156694862,-1376.35576855996,705.136575043188,1
1622,0.076604679260394,21094.6756937519,88599.6795940796,-3208.68255839685,352.852662495508,0
1623,0.0725036246151877,22855.0653027088,104158.016947983,-1452.9911137541,847.258411554599,0
1624,0.0732898068579063,23323.239928035,103628.217019412,-1201.4427132153,681.723618525347,0
1625,0.0727930477214483,23163.9948115514,103989.054503213,-1360.64500022328,737.218719560728,3
1626,0.0725777399048169,23179.4344110474,104161.576573495,-1429.80696218457,788.426145370447,0
1627,0.0729608314592688,23529.7673334843,103926.747028926,-1307.4633236772,824.404061050215,0
1628,0.0723730657416961,21902.4188118711,104078.954200931,-1493.11055307784,1006.68012377605,0
1629,0.0727506662576591,22783.2644353615,103949.740548452,-1373.53322060093,700.290728045363,0
1630,0.0724479474611672,19049.5985065438,103475.286917275,-1463.6722466342,353.802166768145,0
1631,0.072820029139407,23145.7547558428,103964.321633563,-1351.94709757297,731.153163358861,1
1632,0.0719760653870681,21897.8793224282,104390.760782964,-1620.57403621691,1171.46172533783,0
1633,0.0508271074214012,10036.0907689281,124212.192724998,-6177.4856712141,31.2976267138839,-1
1634,0.0726030349735504,22778.3411331842,104065.073387549,-1420.9265508781,788.047818405214,2
1635,0.0733207045013532,23940.2254704632,103721.683895443,-1192.68856863642,864.361881926524,0
1636,0.0756199500374354,28055.7808307108,89233.9444012632,-1320.01256670382,173.534995259631,1
1637,0.0716188124283874,21015.9722759554,104503.746254674,-1733.61600417684,947.419005611354,0
1638,0.0726523429533719,22599.026912541,103992.002335061,-1404.755264995,770.621105991497,1
1639,0.0757158689506873,26456.206683175,46820.7520000155,-262.521507077976,194.638133923207,0
1640,0.0725490721376332,22814.8212446013,104114.539126848,-1438.32235617864,820.625954351876,1
1641,0.0724226245931996,22135.4897091622,104084.422579898,-1477.6385353259,961.621408674771,1
1642,0.0725873840560374,21966.9855833513,103922.487131684,-1424.41760047443,857.120518793977,2
1643,0.072249990895713,21988.7937207412,104192.378286573,-1532.79174953749,1088.11069532239,2
1644,0.0723010827765446,22011.3774008836,104156.450777592,-1516.42946318664,1052.43662285806,2
1645,0.0723545996372094,21924.42281427,104097.699152416,-1499.08140800299,1019.48911764491,1
1646,0.0722537538013039,22030.6788795745,104197.411828009,-1531.66273035384,1082.08295181456,1
1647,0.0718440292523606,21930.0158094115,104500.886900892,-1663.03003051861,1132.05599170317,3
1648,0.0720992377848364,21630.549092189,104242.709924532,-1580.51933063327,1139.30424386393,0
1649,0.0722914804089974,22268.5751465384,104213.12046958,-1519.99902939364,1037.03900503371,1
1650,0.0723355900056849,22076.9076628415,104141.784990815,-1505.47352216911,1024.09206786916,1
1651,0.0724357947627676,22282.0877650787,104102.039974924,-1473.68696818322,940.524306397565,1
1652,0.0724166318113459,21841.2321743468,104032.959609078,-1479.00630509428,976.486592621987,0
1653,0.0724959454841089,22177.9545457389,104034.783660867,-1454.17637486624,909.576203473283,0
1654,0.0723644528764391,22079.6101865497,104119.568891883,-1496.21110992698,1004.78912814183,3
1655,0.072375393169744,21973.8358664841,104090.756857526,-1492.49829336912,1004.8574895018,0
1656,0.0723501956527957,22193.9738229783,104152.633270682,-1501.00519555159,1004.54293385078,0
1657,0.0723748496427063,22104.3167126567,104116.097744438,-1492.91955261009,995.829577644012,1
1658,0.0724117818516798,22060.3087078588,104078.607841466,-1480.97784275978,975.142799185335,5
1659,0.0722917730643526,21725.7091824314,104109.240151213,-1518.87850202168,1063.83650102132,2
1660,0.0726434792164323,22363.8331692851,103954.077594559,-1407.15655371314,796.362113045179,0
1661,0.0720768136711886,21972.5785784927,104325.67488016,-1588.36622299005,1170.75158937434,1
1662,0.0720769112229737,21791.6232571237,104291.048107371,-1587.99271386606,1183.91119620925,1
1663,0.0724136633044753,22081.2512872754,104081.124612184,-1480.41333316795,972.128927431417,1
1664,0.0720939418499176,21799.1511505045,104279.072271044,-1582.53861841575,1186.76861286172,0
1665,0.0726494162301739,21883.7949434281,103857.747588346,-1404.34249756571,814.117993771053,2
1666,0.0721692417454074,21681.603245129,104197.323349942,-1558.13843924028,1149.36377514621,3
1667,0.072449257587691,21885.8198568883,104015.777051582,-1468.6148736685,953.621514026356,1
1668,0.0720921579489072,21597.2532497188,104241.928727537,-1582.72961888358,1129.58351208668,0
1669,0.0725487654978388,21628.1403659946,103888.20671836,-1436.1768016685,884.988362778563,0
1670,0.0722160271936104,21792.7826126106,104181.703186438,-1543.32643131404,1116.44261182415,2
1671,0.0721839449443032,21617.7140838967,104173.544857021,-1553.29660349877,1139.29505193248,1
1672,0.0724398503237138,21781.1069598049,104003.193197992,-1471.43742162761,960.472190664158,1
1673,0.0721625103329456,21879.7371992241,104240.454811613,-1560.67448649769,1153.49945810318,1
1674,0.0721493401633779,21733.1391433077,104222.837416587,-1564.62605364028,1163.09040539577,1
1675,0.0721133974566945,21697.1407771293,104244.272318523,-1576.09875413272,1158.74570741839,3
1676,0.0725466331733608,21194.8126686435,103807.150516187,-1436.04204312932,912.745428244705,2
1677,0.0720670579837442,21636.4358848442,104269.178367904,-1590.86301194199,1139.59366230179,1
1678,0.0722090449094665,21578.5314487715,104146.295216653,-1545.16321044028,1121.9105146471,1
1679,0.0723899430487427,21316.6062659484,103953.81216036,-1486.58368037254,996.560846613951,1
1680,0.0722269674869156,21687.0082925451,104152.89115208,-1539.61361475609,1109.11415926536,0
1681,0.0720670579837442,21636.4358848442,104269.178367904,-1590.86301194199,1139.59366230179,1
1682,0.0720855240882307,21614.4318824451,104250.433416419,-1584.89215701691,1134.1590555032,2
1683,0.0721820634915078,21596.77150448,104171.028086303,-1553.86111309059,1133.29080018972,1
1684,0.0722789931019252,20855.2898410388,103953.11566503,-1521.33603266832,920.842323262763,1
1685,0.0720036878838497,21568.2030991781,104306.060253613,-1611.08136520164,1117.58420053267,1
1686,0.0723451923732323,21819.7099171868,104085.115298826,-1501.90395596203,1026.33979428256,0
1687,0.0722146892678527,21641.3591870214,104153.845528807,-1543.4696816649,1117.80010866458,1
1688,0.0715554980966052,21722.0352509618,104688.421117416,-1755.28064381547,1106.40750585553,0
1689,0.0722013239947146,21856.6717738428,104205.481679359,-1548.16826705555,1126.51133503788,0
1690,0.0724132173292226,22030.776812079,104071.838726308,-1480.46108328493,976.690767444161,0
1691,0.0722146892678527,21641.3591870214,104153.845528807,-1543.4696816649,1117.80010866458,0
1692,0.0720980531789759,22072.4661059032,104328.018471146,-1581.73535823919,1135.82936924899,1
1693,0.0721491450598075,22095.0497860456,104292.090962165,-1565.37307188834,1125.03785501827,0
1694,0.091374455049216,29128.1681744364,41062.6310348565,-376.574234338187,71.4637454730314,0
1695,0.0726872961577646,22715.0316496953,103986.622434161,-1393.75157386058,737.714710990029,5
1696,0.0722636070405336,22185.8662518541,104219.281567476,-1528.79243227783,1062.45175303244,0
1697,0.0728622572832993,22933.1446927295,103890.46938408,-1337.98609994019,700.773074405099,0
1698,0.0731069297140494,23745.1778528103,103852.810077777,-1260.96026199894,866.393359257434,2
1699,0.0739229334003211,23792.6500586241,79807.8935848312,-2490.74112496101,395.349058625376,2
1700,0.074365738896849,24049.4799769342,79264.2503885169,-2364.58981064631,387.486435803237,0
1701,0.0719468540928466,21663.7470021547,104369.064223229,-1629.51068945195,1143.42635916246,0
1702,0.0639008253972421,20186.8236244791,99859.5631792582,-4883.33924483081,513.538353340024,1
1703,0.0729015726884328,23734.849503217,104012.575114736,-1326.87841676021,916.5294853874,0
1704,0.0815989444272802,29793.8569247475,78357.9006637406,-404.320333755922,137.836449728725,0
1705,0.0741910286536877,24003.9953043607,79674.7869872881,-2402.65709518644,391.424605893132,0
1706,0.074464511105184,24574.3221187393,43517.0421798941,-1107.86945027441,47.7101744617256,0
1707,0.0731461893510711,23772.5869026255,103827.1228314,-1248.40629243983,866.301713229108,0
1708,0.0627885041768124,19429.2748681349,100830.652923585,-5223.78826991269,511.234976856691,0
1709,0.0725738236793289,22544.2088129107,104043.376827815,-1429.86320411314,827.146086441974,0
1710,0.0720942345052731,21256.2851863976,104175.191952677,-1581.4180910437,1033.22606576491,1
1711,0.0722119158645522,21519.4676572119,104132.756986336,-1544.1296914906,1112.70085481538,1
1712,0.0721672907097048,25300.7096725089,104889.858805723,-1565.60862172039,578.489784432938,1
1713,0.0726228807874678,21952.509474333,103891.766343872,-1412.99265009904,832.42016743712,0
1714,0.0723235068901924,21669.3479145799,104073.485821964,-1508.58257082985,1041.87642031941,0
1715,0.0720508497243984,25369.9059486528,104994.778202484,-1603.12728004663,590.764291256191,0
1716,0.0726295704162565,22709.6266022792,104031.054632023,-1412.27639834477,776.320590444527,0
1717,0.0719492790726798,21554.2087353988,104346.240107035,-1628.52492061916,1111.45551163145,1
1718,0.07207091844112,21497.3657223083,104239.585136552,-1589.36048363443,1100.42131675497,1
1719,0.0720559643705418,21148.8697656063,104184.824198018,-1593.50305124486,1001.20645378073,1
1720,0.0594454315463075,13465.6216163296,110178.628489235,-5513.04574762761,276.793908246751,0
1721,0.0721127006097596,21234.2811839985,104156.447001191,-1575.44723611862,1027.79145896633,1
1722,0.0748088749088767,27280.4074328548,46695.5897267272,-103.01680654278,158.954649874572,0
1723,0.0867860213094779,17610.8164136957,84231.8063933264,-3234.18928325079,290.104994957594,-1
1724,0.109137047504048,27648.2511732447,35983.7814109809,-310.793975554467,109.539876025156,0
1725,0.0755901201884667,28082.6370138713,89425.5708505673,-1319.2551493861,188.128558708913,1
1726,0.0727022222594647,19604.4339209699,103380.957918984,-1383.07684248586,444.832885339931,1
1727,0.0725607788607801,19531.85751087,103478.500183323,-1428.35538474659,430.451857509708,0
1728,0.0791058124995844,25218.1191996364,74333.0783349173,-1651.25843881228,218.404395580929,0
1729,0.0723618467774746,24280.6059387574,104541.859280511,-1501.20997888994,960.501952648728,2
1730,0.0722567920607257,24294.5023700322,104627.25252879,-1534.96807054133,920.365929582495,1
1731,0.0721161150918832,21044.7365462665,104117.567883961,-1573.99245792789,974.32283822583,1
1732,0.0986110652183961,28552.1216843894,47085.2450556441,-659.811877844915,143.872300122218,1
1733,0.0725815993971731,25585.0262300001,90477.2305990537,-2334.11503508755,213.796347281331,0
1734,0.110062583233124,27848.5480020831,35052.3968005869,-315.967206116593,110.128264718908,0
1735,0.071555914850428,30635.9495163549,53026.3529199159,250.91183110865,250.686817044391,0
1736,0.0731073532348512,11741.4359730058,96741.7876452524,-2590.32457297277,160.43307135458,0
1737,0.0803987460847621,30023.3869046068,82554.5673544876,-464.051742406924,146.4126203038,0
1738,0.0719533208188312,25467.5726975942,105090.238533635,-1634.62733333081,607.252959439372,2
1739,0.0719552022716264,25488.5152770107,105092.755304354,-1634.06282373906,608.99330889478,0
1740,0.0668760621760807,17950.0874866351,106795.2412144,-4335.78934999506,382.47179387805,1
1741,0.0751312224656408,22092.8461202358,41375.9022490416,-511.926929404457,101.51767550745,-1
1742,0.0647755860080182,22563.5531163871,105347.491909895,-4242.29983210165,361.858562675237,0
1743,0.0805301013922662,27964.1952352114,72887.2969938686,-537.289371737134,340.231159629364,0
1744,0.091665479752078,29303.9101891625,49950.5186363445,29.983330784422,153.060939766267,0
1745,0.0739289128709571,25579.2624689637,86059.7989470238,-2115.28153615702,197.33838276527,1
1746,0.0823237531477351,22132.8752862071,48233.7875317079,-1349.06433687425,414.686987600972,0
1747,0.113626479958019,27842.4224602918,32552.636252627,-417.545631714982,146.500241103266,0
1748,0.0725750640533015,22876.587559869,104105.861258234,-1430.09346288627,798.227078107065,0
1749,0.0794800137462019,28720.5455772101,45021.8465669647,-109.715642345585,199.774963908898,0
1750,0.077640592215931,26184.6980422584,76071.2848133135,-1382.19217061435,352.326366113339,0
1751,0.0800395501398297,23877.3322485817,48916.3861104864,-1002.73141231146,266.939359932344,0
1752,0.0806659672519641,27686.6713367314,40436.471406661,-366.905736560643,136.343997517951,0
1753,0.0751895878311414,28976.1242272013,93869.1257416504,-1197.39015652304,209.41615173425,3
1754,0.0751217638192534,28990.0292424142,94139.291388172,-1205.55253062877,219.571234120873,1
1755,0.114569455663405,28852.3241602194,30400.3198992664,-373.403352004476,90.3370153321176,0
1756,0.0752439106219619,29068.6900973649,94016.7610486059,-1169.11594761724,208.022251973926,0
1757,0.0750811945496136,28936.9544691637,94085.391826623,-1223.30299669011,221.655652994925,0
1758,0.0727130929698628,23138.708607701,104047.198111125,-1386.2696988162,746.189928780518,0
1759,0.0832722512398555,27313.9041665672,40445.9072828455,-528.168232257305,130.170488321242,4
1760,0.0835141510926906,27348.8174645251,40456.3082595023,-532.221579331891,128.749426880417,1
1761,0.0828894514853944,27233.455621493,40425.9949578395,-525.710493524603,128.419766687554,0
1762,0.0832664848082336,27288.7015948992,40442.3198609937,-531.898027562392,125.756625594214,3
1763,0.0827908669828762,27265.066347697,40428.0375237875,-516.861269155095,141.25339048346,4
1764,0.0835289556295856,27469.1584659918,40473.1424361495,-513.910213147362,148.229704930168,0
1765,0.0835824974395583,27345.0046502297,40457.3727505349,-535.514291647635,126.455443318257,0
1766,0.0831883973573216,27274.2813645202,40438.5306982858,-531.084141836481,125.506323202007,0
1767,0.0721739383851764,20869.1862723136,104038.50891331,-1555.09412431971,924.853087239612,0
1768,0.0826335240113459,27192.8704666619,40414.4910485705,-521.994756790938,131.145670608435,0
1769,0.0681611934892028,18435.7135294171,104139.620268325,-4153.98476822129,378.798452082396,0
1770,0.0703254753664835,26028.5226811041,64754.547347667,18.1680855369803,127.633399145197,5
1771,0.070064018291096,26725.8766784821,64912.7477090083,34.6475125930234,129.784951647635,1
1772,0.0703896191102727,25979.4511043241,64433.4406447462,20.2264723251973,104.709308961097,0
1773,0.070351662493283,25896.356879122,64882.8903260418,13.4011593299791,139.652068204188,0
1774,0.0705518685316314,25385.9669365252,64707.157080387,1.96229286987881,191.24881041583,3
1775,0.0706153282231369,25188.1474270419,64734.8399674945,-3.46573580584197,164.838203094019,0
1776,0.107433809091368,26833.4073939364,38321.5507319082,-348.147565829508,181.653743146796,0
1777,0.0705812060601745,25224.4888429123,64881.9718437374,-4.04880649533975,206.429011531895,1
1778,0.0700396846579581,27640.5961633941,62961.2702712822,78.677235526248,136.575133053283,0
1779,0.0705720547155116,25266.0103161642,64847.9147774083,-2.61624342589211,205.154954707834,4
1780,0.0705641702780379,25315.1331716425,64787.6859316918,-0.714443357786195,198.835720362924,0
1781,0.0708667521561897,23169.8144130511,86982.998335679,-3050.52262053974,350.234560209087,0
1782,0.0705815312200867,25250.5470620672,64819.478282168,-2.72286441823915,195.704818689008,0
1783,0.075360153686102,29077.2137065843,93667.3007578684,-1148.34467874783,192.720314634688,0
1784,0.0732680676104922,24602.2069183898,39846.2772355389,-999.63343339077,324.886722461789,0
1785,0.0973496343977675,30572.5280668167,41821.0430446862,385.891202044303,140.575088473448,1
1786,0.0973684189236291,30553.1694517636,41830.7744995292,382.633766743403,139.705098138177,0
1787,0.0682575998811236,22442.0352353494,93556.7584892834,-3699.09228814937,864.864365072382,1
1788,0.0738802559087643,23910.2523423235,42645.016217674,-1519.46910446832,38.1059394250682,0
1789,0.0564007147306965,17616.1723716403,115313.944418436,-6647.06982783007,390.831724411496,0
1790,0.0622404837889161,17111.8860827556,111144.609155795,-4737.50257763191,300.527608652624,0
1791,0.105653457446146,25365.8127285168,41709.5731990809,-404.267339945267,279.705303513785,0
1792,0.0700857965420776,26639.5796595025,64964.8400650727,31.8641553730115,114.019609484507,0
1793,0.0717891047133871,19361.7043670496,104053.775164549,-1675.80896779187,535.118685683781,0
1794,0.088137823627226,29902.7000312064,61751.8979435743,-43.0925228717736,77.5529970595088,0
1795,0.077358096629779,26429.232294405,40187.3566208945,-433.949506376161,211.622075666601,0
1796,0.0727168441594376,24174.3852830966,84581.2285133554,-2506.77644800235,417.592116858416,0
1797,0.11320221990554,28164.4140036426,32401.1504483115,-371.707667187369,127.472774971895,1
1798,0.0915039406182985,29356.2853660816,42574.5871745658,-613.627752912514,192.542648271546,-1
1799,0.0906701080857231,29304.0162030128,42878.6241135778,-603.780475802557,193.990648146646,-1
1800,0.0911619139625102,29315.8758100091,42706.5254144422,-613.274030734218,195.415151680782,-1
1801,0.0835058899030989,27368.3481793199,40458.792748742,-528.829394367719,132.471046353297,0
1802,0.110590381486598,27763.7348893496,34799.4781029302,-339.824101327714,118.538087473731,0
1803,0.080546110659163,28550.9953766319,75390.5336085786,-494.753562332234,132.742337491228,0
1804,0.0745553682050946,25759.1291589487,40030.4540634776,-428.686303652119,267.46699542962,0
1805,0.0756988280013327,28192.260271835,89455.5862234462,-1278.52352918025,189.065928665559,2
1806,0.0756615873635408,28169.199139013,89496.1778543022,-1289.43935573734,189.982143050743,0
1807,0.0830855263376345,27318.4532785255,40442.1950032969,-520.09370121806,139.414237340163,0
1808,0.0863791469782685,20244.7864543025,76863.4253130863,-2661.17301768604,323.020117817618,0
1809,0.0696351681947969,23162.4096806394,80521.8961743043,-1725.78864069716,309.834192440038,0
1810,0.0724639329873527,24506.7286204112,104504.631035338,-1468.85891531222,875.089096409122,0
1811,0.0760694253504188,25150.5313066906,77251.5049693009,-1788.83681964869,274.41080995338,0
1812,0.070552501985226,25389.7676276384,64694.0711906932,2.19691136921035,188.726221655368,1
1813,0.0623784635042154,20314.7427438145,104232.135542268,-4986.00088645781,440.442788252484,1
1814,0.0616022311179017,20100.1308070059,105947.967644897,-5150.43674089228,436.944405329951,0
1815,0.0634310140833679,19694.9395651788,99666.2506195138,-5063.1696576124,517.993348405249,0
1816,0.0793899981017657,27225.071103164,40343.5906665236,-389.086523429411,185.565012079409,0
1817,0.0970128848768168,18338.3095649437,57655.8820901361,-2274.65247900602,62.5417049102966,0
1818,0.0571944009565147,11522.3797089229,109410.722748095,-6240.06657430232,276.086243724923,0
1819,0.0762378459148989,28801.0363509004,89833.3484860103,-1062.88921734889,108.410230750274,0
1820,0.0613968125004153,15188.3949545038,119374.767266524,-5209.61182479848,413.47810812021,0
1821,0.0683656164000879,22486.2599758242,93359.4661874915,-3672.18143041543,892.854618337698,0
1822,0.0810628763740301,17127.8073575846,89857.8061813507,-3479.0540290663,309.542309217476,-1
1823,0.0755677633595463,28083.9020306507,89502.9768772874,-1322.64128579927,189.968543040517,0
1824,0.0817621115640922,17208.6703756864,89076.749756526,-3441.09185012621,307.111633288962,-1
1825,0.074903448497845,24018.7302484494,39800.048040552,-715.669561259332,229.205698352189,0
1826,0.0930257832091264,21965.6577678773,65288.8857097295,-1982.54996014817,312.123248533732,0
1827,0.0945333806793879,20144.2545977185,68556.684778504,-2210.64929233103,250.547725751242,-1
1828,0.0738300879340825,25357.1451530599,39958.9261503988,-504.329601231083,285.51851917513,0
1829,0.072769752213222,30229.524975653,50313.365715435,172.908991373397,308.213503772092,0
1830,0.0820867305302441,28816.6336299257,72582.8745481524,-403.324308716227,93.6554420904589,0
1831,0.110114435248748,27590.349199088,35376.8180820606,-344.557161718381,120.627618802914,0
1832,0.0727764058938725,25659.5757804177,90103.1306726475,-2286.67350873328,173.679075764585,0
1833,0.0683552542799712,16379.2246228776,38614.99631174,-3717.34493035796,726.023156522509,-1
1834,0.0717662928429902,30535.8988504635,52707.7295432773,233.987837824227,166.92963685388,0
1835,0.108650354323467,26855.771675217,37434.0670541203,-380.252819505448,155.372972528635,0
1836,0.0847633536583488,24254.4972602762,42312.900213577,-599.141112620714,159.055398518993,-1
1837,0.0712239719956653,23638.3119228535,88074.6765639636,-2963.88230483701,675.633355979504,0
1838,0.105885813943552,26098.2097506883,40508.8547212536,-341.566219446898,214.705877975532,0
1839,0.110930174562615,28039.0314856802,34175.511603059,-320.530165206666,113.16780291353,0
1840,0.0705771307773836,25320.5737186682,64687.2770431353,0.46933739618683,175.511346161591,0
1841,0.0793676606252318,26534.9714077879,71664.2269122051,-1026.71036463236,328.423626993045,0
1842,0.0721296658133105,22860.3188093457,39581.2838383704,-1241.92930612661,432.630245385211,0
1843,0.070740583934638,19730.5936383655,40177.9460438093,-3297.23055306706,1038.98532927362,0
1844,0.0708803639244463,22235.2846349586,92232.7045632077,-3029.570898516,288.975470223727,0
1845,0.062429523286471,14616.5807159696,108980.098971896,-4600.44390233512,250.026999833362,0
1846,0.0744865630598984,26011.5435833894,40513.4575860246,-854.06999751712,31.8667019352493,0
1847,0.0913973886287388,30385.4075065327,48738.9953224737,454.272281010809,157.827241768579,0
1848,0.0899349176505687,31465.7282362367,52979.9711947525,615.545213638101,128.545851263689,0
1849,0.0733874474679691,24756.0207667605,39869.0725856583,-871.014745275387,371.671258627719,0
